order_id,customer_id,order_date,status,region_code
102,198,27-08-2022 00:00:00,DELIVERED,WEST
103,380,2024-05-19 00:00:00,CANCELLED,SOUTH
104,420,2023-08-16 00:00:00,RETURNED,EAST
105,91,2026-03-20 00:00:00,SHIPPED,SOUTH
106,313,2022-08-20 00:00:00,PLACED,NORTH
107,360,2026-02-11 00:00:00,SHIPPED,WEST
108,315,2024-06-02 00:00:00,RETURNED,NORTH
109,371,2024-09-09 00:00:00,CANCELLED,WEST
110,151,2024-06-20 00:00:00,CANCELLED,WEST
111,156,2025-02-18 00:00:00,CANCELLED,EAST
112,382,2022-09-08 00:00:00,RETURNED,SOUTH
113,47,2022-07-05 00:00:00,CANCELLED,NORTH
114,68,2025-08-26 00:00:00,DELIVERED,SOUTH
115,455,2026-01-07 00:00:00,PLACED,NORTH
116,142,2024-05-22 00:00:00,CANCELLED,SOUTH
117,,19-09-2023 00:00:00,SHIPPED,NORTH
118,38,2023-02-13 00:00:00,PLACED,WEST
119,30,2025-12-24 00:00:00,SHIPPED,WEST
120,45,2024-01-06 00:00:00,PLACED,NORTH
121,256,2025-04-20 00:00:00,PLACED,EAST
122,271,2023-02-06 00:00:00,PLACED,NORTH
123,374,2025-03-19 00:00:00,DELIVERED,SOUTH
124,265,2026-02-25 00:00:00,SHIPPED,WEST
125,305,2023-12-02 00:00:00,SHIPPED,EAST
126,290,2022-02-03 00:00:00,CANCELLED,EAST
127,,2022-06-30 00:00:00,SHIPPED,NORTH
128,30,2023-11-23 00:00:00,DELIVERED,EAST
129,318,2022-11-18 00:00:00,DELIVERED,SOUTH
130,316,25-09-2023 00:00:00,SHIPPED,SOUTH
131,248,05-03-2023 00:00:00,DELIVERED,EAST
132,432,2025-08-17 00:00:00,SHIPPED,EAST
133,212,2024-08-02 00:00:00,RETURNED,WEST
134,233,2022-02-22 00:00:00,CANCELLED,NORTH
135,19,2023-01-22 00:00:00,PLACED,NORTH
136,122,2023-01-06 00:00:00,DELIVERED,NORTH
137,234,2026-04-14 00:00:00,DELIVERED,EAST
138,2,2022-04-10 00:00:00,SHIPPED,NORTH
139,152,2026-03-23 00:00:00,DELIVERED,SOUTH
140,,2025-09-22 00:00:00,RETURNED,SOUTH
141,115,2024-08-18 00:00:00,RETURNED,NORTH
142,,2023-06-16 00:00:00,CANCELLED,WEST
143,492,2022-06-30 00:00:00,CANCELLED,NORTH
144,407,2024-11-13 00:00:00,RETURNED,EAST
145,331,2026-02-25 00:00:00,RETURNED,EAST
146,433,2022-04-13 00:00:00,CANCELLED,EAST
147,135,2023-08-21 00:00:00,SHIPPED,NORTH
148,390,2022-05-18 00:00:00,SHIPPED,EAST
149,49,2025-09-05 00:00:00,RETURNED,EAST
150,243,2022-01-17 00:00:00,SHIPPED,WEST
151,87,2023-07-02 00:00:00,DELIVERED,EAST
152,52,2025-09-05 00:00:00,CANCELLED,NORTH
153,194,2024-01-16 00:00:00,SHIPPED,NORTH
154,97,2025-09-05 00:00:00,PLACED,SOUTH
155,156,2024-06-07 00:00:00,SHIPPED,WEST
156,2,2023-08-28 00:00:00,CANCELLED,WEST
157,124,2022-11-04 00:00:00,DELIVERED,EAST
158,2,2026-01-27 00:00:00,DELIVERED,SOUTH
159,423,2022-11-02 00:00:00,PLACED,NORTH
160,149,14-09-2024 00:00:00,DELIVERED,SOUTH
161,,2023-01-12 00:00:00,RETURNED,SOUTH
162,190,01-02-2025 00:00:00,SHIPPED,EAST
163,387,2022-11-03 00:00:00,RETURNED,EAST
164,306,2026-02-24 00:00:00,PLACED,NORTH
165,143,2026-06-10 00:00:00,PLACED,SOUTH
166,182,2026-03-16 00:00:00,PLACED,SOUTH
167,120,2022-05-02 00:00:00,CANCELLED,EAST
168,135,2025-02-28 00:00:00,PLACED,NORTH
169,265,2025-10-27 00:00:00,CANCELLED,EAST
170,385,2026-04-10 00:00:00,SHIPPED,NORTH
171,176,2023-07-07 00:00:00,CANCELLED,WEST
172,360,2025-07-03 00:00:00,DELIVERED,EAST
173,169,29-04-2026 00:00:00,CANCELLED,WEST
174,213,2024-04-07 00:00:00,PLACED,SOUTH
175,256,2023-11-10 00:00:00,PLACED,EAST
176,312,2024-07-19 00:00:00,SHIPPED,NORTH
177,487,2025-12-10 00:00:00,SHIPPED,EAST
178,463,27-09-2022 00:00:00,PLACED,WEST
179,271,2023-09-21 00:00:00,SHIPPED,SOUTH
180,487,02-03-2025 00:00:00,PLACED,SOUTH
181,225,2023-11-13 00:00:00,SHIPPED,SOUTH
182,293,2023-09-24 00:00:00,RETURNED,WEST
183,355,2025-11-15 00:00:00,PLACED,EAST
184,172,19-04-2025 00:00:00,PLACED,WEST
185,152,2022-02-19 00:00:00,RETURNED,NORTH
186,295,31-03-2023 00:00:00,RETURNED,EAST
187,363,2025-06-07 00:00:00,SHIPPED,NORTH
188,107,2025-10-28 00:00:00,DELIVERED,NORTH
189,45,2026-04-19 00:00:00,RETURNED,SOUTH
190,182,2024-08-25 00:00:00,PLACED,SOUTH
191,341,16-03-2022 00:00:00,DELIVERED,SOUTH
192,161,2023-08-01 00:00:00,PLACED,EAST
193,15,2026-02-21 00:00:00,SHIPPED,NORTH
194,207,14-09-2024 00:00:00,SHIPPED,WEST
195,245,2024-10-13 00:00:00,SHIPPED,NORTH
196,117,2022-11-21 00:00:00,SHIPPED,WEST
197,230,2022-03-28 00:00:00,CANCELLED,WEST
198,361,2022-05-06 00:00:00,RETURNED,NORTH
199,392,2023-01-14 00:00:00,PLACED,EAST
200,497,2025-05-11 00:00:00,RETURNED,WEST
201,271,2024-07-18 00:00:00,CANCELLED,EAST
202,127,2026-06-06 00:00:00,SHIPPED,NORTH
203,29,2025-12-24 00:00:00,PLACED,SOUTH
204,490,2023-11-07 00:00:00,DELIVERED,WEST
205,318,14-06-2024 00:00:00,SHIPPED,NORTH
206,50,2024-07-10 00:00:00,DELIVERED,WEST
207,434,2022-05-11 00:00:00,CANCELLED,WEST
208,495,2023-01-10 00:00:00,DELIVERED,EAST
209,470,2022-09-11 00:00:00,RETURNED,WEST
210,484,03-08-2024 00:00:00,CANCELLED,SOUTH
211,480,2025-10-04 00:00:00,DELIVERED,NORTH
212,332,2025-02-14 00:00:00,DELIVERED,WEST
213,326,2026-05-19 00:00:00,SHIPPED,SOUTH
214,49,2024-04-22 00:00:00,PLACED,NORTH
215,466,2022-04-10 00:00:00,RETURNED,SOUTH
216,239,2024-01-29 00:00:00,CANCELLED,SOUTH
217,50,2025-11-26 00:00:00,SHIPPED,SOUTH
218,274,2024-05-17 00:00:00,PLACED,SOUTH
219,351,2023-03-23 00:00:00,DELIVERED,EAST
220,198,2022-02-19 00:00:00,PLACED,SOUTH
221,,2024-02-11 00:00:00,CANCELLED,WEST
222,7,2023-05-27 00:00:00,CANCELLED,WEST
223,393,2022-11-20 00:00:00,DELIVERED,EAST
224,357,17-12-2024 00:00:00,CANCELLED,WEST
225,165,03-01-2025 00:00:00,SHIPPED,NORTH
226,119,2023-04-02 00:00:00,RETURNED,SOUTH
227,301,2023-02-22 00:00:00,PLACED,NORTH
228,254,2023-11-30 00:00:00,RETURNED,WEST
229,438,2022-09-17 00:00:00,SHIPPED,EAST
230,324,2022-04-18 00:00:00,PLACED,NORTH
231,207,2022-12-13 00:00:00,RETURNED,EAST
232,93,2024-06-25 00:00:00,CANCELLED,NORTH
233,487,2023-05-12 00:00:00,PLACED,EAST
234,253,2026-01-29 00:00:00,SHIPPED,SOUTH
235,72,05-07-2022 00:00:00,DELIVERED,SOUTH
236,253,2023-07-17 00:00:00,PLACED,SOUTH
237,393,2026-06-03 00:00:00,CANCELLED,EAST
238,135,2026-07-03 00:00:00,DELIVERED,NORTH
239,500,2025-08-02 00:00:00,CANCELLED,EAST
240,465,2023-08-19 00:00:00,CANCELLED,WEST
241,419,2024-10-20 00:00:00,CANCELLED,SOUTH
242,359,2023-03-11 00:00:00,DELIVERED,WEST
243,70,2022-02-26 00:00:00,SHIPPED,EAST
244,27,2026-02-20 00:00:00,RETURNED,EAST
245,311,2025-07-19 00:00:00,SHIPPED,NORTH
246,285,2023-11-19 00:00:00,SHIPPED,SOUTH
247,310,07-04-2026 00:00:00,DELIVERED,SOUTH
248,151,2024-04-30 00:00:00,PLACED,EAST
249,40,18-01-2025 00:00:00,RETURNED,WEST
250,445,2024-02-16 00:00:00,DELIVERED,SOUTH
251,274,2023-01-15 00:00:00,PLACED,WEST
252,436,30-07-2022 00:00:00,PLACED,WEST
253,33,2022-11-29 00:00:00,RETURNED,NORTH
254,417,2023-01-10 00:00:00,CANCELLED,SOUTH
255,89,2024-01-14 00:00:00,CANCELLED,NORTH
256,466,2026-04-30 00:00:00,PLACED,WEST
257,84,2022-08-20 00:00:00,CANCELLED,SOUTH
258,242,2025-09-10 00:00:00,RETURNED,NORTH
259,375,2025-08-09 00:00:00,PLACED,SOUTH
260,41,2024-06-06 00:00:00,SHIPPED,SOUTH
261,500,2022-04-23 00:00:00,CANCELLED,WEST
262,216,2026-05-24 00:00:00,PLACED,SOUTH
263,110,2023-06-15 00:00:00,CANCELLED,SOUTH
264,57,2023-03-27 00:00:00,PLACED,EAST
265,200,2024-02-26 00:00:00,SHIPPED,SOUTH
266,226,2024-09-29 00:00:00,CANCELLED,EAST
267,312,2024-10-02 00:00:00,DELIVERED,NORTH
268,124,2025-03-19 00:00:00,PLACED,NORTH
269,438,2026-03-14 00:00:00,CANCELLED,WEST
270,485,2024-03-19 00:00:00,SHIPPED,WEST
271,,24-11-2025 00:00:00,SHIPPED,WEST
272,418,2026-02-12 00:00:00,DELIVERED,WEST
273,163,2024-11-20 00:00:00,SHIPPED,SOUTH
274,119,16-03-2024 00:00:00,CANCELLED,SOUTH
275,73,26-04-2022 00:00:00,CANCELLED,EAST
276,7,2025-09-23 00:00:00,RETURNED,SOUTH
277,216,2025-10-26 00:00:00,CANCELLED,EAST
278,388,2023-01-26 00:00:00,SHIPPED,NORTH
279,330,2023-02-27 00:00:00,SHIPPED,SOUTH
280,259,2024-06-09 00:00:00,RETURNED,NORTH
281,409,2023-05-01 00:00:00,CANCELLED,WEST
282,493,2025-06-20 00:00:00,CANCELLED,EAST
283,247,2025-02-17 00:00:00,PLACED,SOUTH
284,289,2022-09-22 00:00:00,DELIVERED,EAST
285,191,2025-04-15 00:00:00,CANCELLED,WEST
286,158,27-09-2025 00:00:00,SHIPPED,EAST
287,340,10-12-2024 00:00:00,PLACED,NORTH
288,391,2023-12-12 00:00:00,DELIVERED,WEST
289,106,24-09-2022 00:00:00,PLACED,SOUTH
290,78,2025-11-07 00:00:00,DELIVERED,SOUTH
291,402,2023-07-22 00:00:00,PLACED,NORTH
292,368,2022-10-22 00:00:00,RETURNED,EAST
293,351,2024-07-20 00:00:00,DELIVERED,SOUTH
294,443,2026-05-28 00:00:00,RETURNED,WEST
295,396,2025-09-14 00:00:00,CANCELLED,EAST
296,246,2022-03-24 00:00:00,CANCELLED,SOUTH
297,329,2026-04-03 00:00:00,PLACED,WEST
298,217,2026-02-18 00:00:00,SHIPPED,WEST
299,1,2026-02-18 00:00:00,SHIPPED,EAST
300,479,2022-03-30 00:00:00,RETURNED,NORTH
301,309,2024-03-06 00:00:00,CANCELLED,EAST
302,87,2022-09-25 00:00:00,DELIVERED,NORTH
303,261,2023-08-28 00:00:00,PLACED,EAST
304,198,2022-12-14 00:00:00,DELIVERED,SOUTH
305,21,23-09-2022 00:00:00,DELIVERED,SOUTH
306,33,2022-11-29 00:00:00,SHIPPED,EAST
307,144,30-07-2023 00:00:00,CANCELLED,EAST
308,295,2024-03-04 00:00:00,DELIVERED,WEST
309,85,2024-10-14 00:00:00,CANCELLED,EAST
310,161,2026-03-04 00:00:00,RETURNED,WEST
311,233,2024-11-24 00:00:00,CANCELLED,NORTH
312,201,2022-06-19 00:00:00,DELIVERED,SOUTH
313,395,2025-04-25 00:00:00,RETURNED,SOUTH
314,,2023-07-11 00:00:00,DELIVERED,NORTH
315,,05-01-2023 00:00:00,PLACED,NORTH
316,365,2025-11-16 00:00:00,CANCELLED,NORTH
317,91,2023-08-20 00:00:00,DELIVERED,WEST
318,67,2022-02-03 00:00:00,DELIVERED,SOUTH
319,,2026-06-21 00:00:00,DELIVERED,SOUTH
320,391,2026-03-25 00:00:00,PLACED,WEST
321,,2025-02-12 00:00:00,RETURNED,NORTH
322,322,2025-06-08 00:00:00,SHIPPED,NORTH
323,449,2023-07-24 00:00:00,RETURNED,SOUTH
324,120,2024-11-08 00:00:00,CANCELLED,WEST
325,419,2024-02-29 00:00:00,CANCELLED,WEST
326,386,2025-09-01 00:00:00,CANCELLED,WEST
327,87,2024-10-21 00:00:00,DELIVERED,SOUTH
328,98,2023-10-05 00:00:00,CANCELLED,EAST
329,204,2025-08-24 00:00:00,RETURNED,NORTH
330,290,2022-03-03 00:00:00,RETURNED,EAST
331,310,2023-12-25 00:00:00,DELIVERED,NORTH
332,282,2026-01-11 00:00:00,SHIPPED,EAST
333,113,23-08-2022 00:00:00,CANCELLED,EAST
334,284,09-06-2026 00:00:00,RETURNED,EAST
335,166,2022-12-11 00:00:00,CANCELLED,WEST
336,334,2023-04-05 00:00:00,PLACED,SOUTH
337,480,2022-08-07 00:00:00,RETURNED,WEST
338,496,2022-11-08 00:00:00,DELIVERED,NORTH
339,293,20-07-2024 00:00:00,RETURNED,SOUTH
340,105,2024-08-06 00:00:00,DELIVERED,SOUTH
341,350,2024-10-05 00:00:00,RETURNED,NORTH
342,498,2024-06-17 00:00:00,SHIPPED,NORTH
343,304,2024-05-20 00:00:00,PLACED,EAST
344,35,2023-08-16 00:00:00,SHIPPED,NORTH
345,14,2022-03-05 00:00:00,CANCELLED,WEST
346,330,2022-07-26 00:00:00,CANCELLED,EAST
347,,2023-02-03 00:00:00,DELIVERED,SOUTH
348,390,2025-01-11 00:00:00,CANCELLED,WEST
349,174,2024-03-10 00:00:00,CANCELLED,NORTH
350,380,2025-04-22 00:00:00,DELIVERED,WEST
351,500,2025-01-03 00:00:00,DELIVERED,EAST
352,327,29-05-2023 00:00:00,PLACED,SOUTH
353,367,2025-01-05 00:00:00,DELIVERED,NORTH
354,281,2025-10-07 00:00:00,DELIVERED,NORTH
355,245,2022-06-20 00:00:00,SHIPPED,WEST
356,120,2023-08-28 00:00:00,RETURNED,EAST
357,389,2022-06-11 00:00:00,DELIVERED,EAST
358,70,2025-05-28 00:00:00,CANCELLED,EAST
359,234,2023-09-11 00:00:00,PLACED,WEST
360,449,2022-03-09 00:00:00,CANCELLED,EAST
361,,2022-08-02 00:00:00,RETURNED,SOUTH
362,50,2024-08-07 00:00:00,CANCELLED,SOUTH
363,157,2024-01-21 00:00:00,DELIVERED,WEST
364,348,2024-01-30 00:00:00,PLACED,SOUTH
365,126,2022-10-27 00:00:00,CANCELLED,NORTH
366,298,2022-02-28 00:00:00,DELIVERED,SOUTH
367,190,16-08-2022 00:00:00,PLACED,WEST
368,363,2024-03-12 00:00:00,SHIPPED,NORTH
369,144,2024-02-24 00:00:00,SHIPPED,NORTH
370,102,2022-10-09 00:00:00,DELIVERED,NORTH
371,56,2022-09-29 00:00:00,PLACED,EAST
372,443,2026-03-01 00:00:00,PLACED,SOUTH
373,234,2025-06-14 00:00:00,CANCELLED,SOUTH
374,66,2024-05-22 00:00:00,DELIVERED,NORTH
375,330,2026-02-28 00:00:00,SHIPPED,WEST
376,77,16-11-2025 00:00:00,PLACED,NORTH
377,174,2024-11-25 00:00:00,SHIPPED,WEST
378,392,2023-01-03 00:00:00,RETURNED,EAST
379,301,2022-02-07 00:00:00,SHIPPED,SOUTH
380,319,2025-08-31 00:00:00,RETURNED,NORTH
381,453,2022-02-17 00:00:00,DELIVERED,WEST
382,204,2024-04-18 00:00:00,RETURNED,SOUTH
383,9,07-07-2026 00:00:00,SHIPPED,EAST
384,147,2022-10-22 00:00:00,RETURNED,SOUTH
385,227,2025-07-13 00:00:00,CANCELLED,SOUTH
386,347,2026-03-12 00:00:00,CANCELLED,WEST
387,63,2022-04-15 00:00:00,PLACED,WEST
388,138,2024-07-18 00:00:00,PLACED,EAST
389,25,2025-02-03 00:00:00,DELIVERED,EAST
390,251,2022-10-12 00:00:00,DELIVERED,WEST
391,312,2022-10-06 00:00:00,SHIPPED,NORTH
392,458,2023-11-30 00:00:00,PLACED,EAST
393,88,2022-05-21 00:00:00,SHIPPED,NORTH
394,165,2025-08-04 00:00:00,RETURNED,SOUTH
395,450,2022-08-14 00:00:00,RETURNED,EAST
396,284,2026-05-24 00:00:00,CANCELLED,NORTH
397,326,2024-12-18 00:00:00,DELIVERED,EAST
398,306,2026-04-06 00:00:00,SHIPPED,NORTH
399,125,2023-11-22 00:00:00,RETURNED,EAST
400,409,2022-09-09 00:00:00,DELIVERED,SOUTH
401,428,2024-05-25 00:00:00,PLACED,WEST
402,67,12-02-2025 00:00:00,RETURNED,WEST
403,375,2023-04-23 00:00:00,PLACED,SOUTH
404,423,2026-02-06 00:00:00,PLACED,EAST
405,127,2026-05-26 00:00:00,SHIPPED,NORTH
406,165,2024-02-18 00:00:00,CANCELLED,SOUTH
407,243,2023-08-11 00:00:00,PLACED,EAST
408,277,23-11-2025 00:00:00,RETURNED,NORTH
409,358,2023-07-07 00:00:00,SHIPPED,WEST
410,250,2025-04-01 00:00:00,CANCELLED,NORTH
411,13,2025-11-20 00:00:00,SHIPPED,WEST
412,,23-01-2026 00:00:00,SHIPPED,EAST
413,27,2024-02-28 00:00:00,RETURNED,SOUTH
414,299,2023-01-28 00:00:00,SHIPPED,SOUTH
415,484,2022-10-28 00:00:00,SHIPPED,EAST
416,473,2022-08-03 00:00:00,CANCELLED,SOUTH
417,355,2023-01-10 00:00:00,RETURNED,SOUTH
418,363,2023-04-19 00:00:00,SHIPPED,EAST
419,235,2024-09-09 00:00:00,SHIPPED,NORTH
420,116,22-10-2023 00:00:00,CANCELLED,SOUTH
421,149,2023-10-08 00:00:00,RETURNED,NORTH
422,211,2026-02-22 00:00:00,DELIVERED,NORTH
423,411,2026-04-25 00:00:00,DELIVERED,NORTH
424,450,2022-10-28 00:00:00,CANCELLED,SOUTH
425,212,2022-12-04 00:00:00,PLACED,SOUTH
426,183,2023-01-10 00:00:00,DELIVERED,NORTH
427,,2024-08-26 00:00:00,RETURNED,EAST
428,361,2023-07-13 00:00:00,CANCELLED,EAST
429,95,2024-09-27 00:00:00,DELIVERED,SOUTH
430,461,2022-11-10 00:00:00,DELIVERED,NORTH
431,495,2025-07-29 00:00:00,CANCELLED,WEST
432,258,2026-05-31 00:00:00,RETURNED,NORTH
433,458,2022-07-12 00:00:00,PLACED,EAST
434,,2023-12-02 00:00:00,RETURNED,WEST
435,337,2022-03-22 00:00:00,PLACED,NORTH
436,233,2024-05-16 00:00:00,SHIPPED,WEST
437,357,04-06-2026 00:00:00,DELIVERED,EAST
438,234,2026-01-25 00:00:00,SHIPPED,SOUTH
439,149,2024-05-31 00:00:00,CANCELLED,NORTH
440,247,2023-03-20 00:00:00,SHIPPED,WEST
441,310,2025-09-06 00:00:00,DELIVERED,SOUTH
442,102,2025-01-14 00:00:00,DELIVERED,SOUTH
443,344,24-03-2022 00:00:00,PLACED,EAST
444,126,2025-02-23 00:00:00,SHIPPED,NORTH
445,143,2022-04-26 00:00:00,RETURNED,SOUTH
446,174,2022-12-08 00:00:00,SHIPPED,NORTH
447,230,2022-04-29 00:00:00,PLACED,EAST
448,293,2024-11-06 00:00:00,CANCELLED,EAST
449,437,2024-08-07 00:00:00,SHIPPED,NORTH
450,173,2022-08-22 00:00:00,CANCELLED,SOUTH
451,,2022-10-19 00:00:00,SHIPPED,EAST
452,345,03-07-2025 00:00:00,SHIPPED,EAST
453,76,2025-11-29 00:00:00,DELIVERED,WEST
454,91,2023-02-09 00:00:00,CANCELLED,SOUTH
455,305,12-04-2025 00:00:00,DELIVERED,WEST
456,,2024-06-22 00:00:00,SHIPPED,NORTH
457,44,2022-12-17 00:00:00,RETURNED,NORTH
458,15,21-05-2023 00:00:00,RETURNED,NORTH
459,75,22-06-2023 00:00:00,DELIVERED,SOUTH
460,186,2022-09-19 00:00:00,DELIVERED,EAST
461,266,2024-08-31 00:00:00,CANCELLED,WEST
462,248,2022-08-29 00:00:00,SHIPPED,WEST
463,142,2022-10-04 00:00:00,DELIVERED,SOUTH
464,202,2024-08-19 00:00:00,SHIPPED,SOUTH
465,101,2023-11-07 00:00:00,PLACED,SOUTH
466,174,2024-08-29 00:00:00,RETURNED,WEST
467,183,2025-07-23 00:00:00,SHIPPED,EAST
468,55,2022-12-01 00:00:00,DELIVERED,SOUTH
469,253,2022-02-04 00:00:00,DELIVERED,NORTH
470,122,2024-07-24 00:00:00,SHIPPED,NORTH
471,332,2024-03-06 00:00:00,SHIPPED,EAST
472,88,2025-09-14 00:00:00,CANCELLED,SOUTH
473,493,2024-10-12 00:00:00,PLACED,NORTH
474,446,2022-11-07 00:00:00,PLACED,WEST
475,,25-12-2025 00:00:00,DELIVERED,EAST
476,437,2025-12-25 00:00:00,SHIPPED,WEST
477,287,18-03-2022 00:00:00,CANCELLED,WEST
478,,2025-08-14 00:00:00,SHIPPED,NORTH
479,44,2022-05-14 00:00:00,RETURNED,EAST
480,483,2024-01-05 00:00:00,RETURNED,WEST
481,190,2023-02-19 00:00:00,DELIVERED,EAST
482,249,2025-05-08 00:00:00,CANCELLED,SOUTH
483,206,2026-04-21 00:00:00,SHIPPED,SOUTH
484,406,2024-06-10 00:00:00,DELIVERED,EAST
485,440,2026-04-12 00:00:00,RETURNED,NORTH
486,374,2024-05-19 00:00:00,CANCELLED,WEST
487,404,2022-07-06 00:00:00,RETURNED,SOUTH
488,122,2023-10-21 00:00:00,CANCELLED,WEST
489,296,2023-12-01 00:00:00,RETURNED,NORTH
490,322,21-08-2022 00:00:00,RETURNED,NORTH
491,76,2026-05-17 00:00:00,DELIVERED,NORTH
492,270,2026-06-17 00:00:00,CANCELLED,WEST
493,96,2024-10-09 00:00:00,SHIPPED,WEST
494,94,10-03-2025 00:00:00,RETURNED,EAST
495,265,2025-10-01 00:00:00,SHIPPED,WEST
