order_id,customer_id,order_date,status,region_code
81,474,2025-12-04 00:00:00,DELIVERED,SOUTH
82,118,2024-01-12 00:00:00,DELIVERED,NORTH
83,259,2022-05-15 00:00:00,RETURNED,WEST
84,160,2022-03-20 00:00:00,DELIVERED,NORTH
85,159,2025-03-02 00:00:00,RETURNED,SOUTH
86,149,2025-04-17 00:00:00,CANCELLED,WEST
87,474,2023-06-03 00:00:00,DELIVERED,EAST
88,76,2023-07-28 00:00:00,RETURNED,WEST
89,217,30-05-2023 00:00:00,DELIVERED,EAST
90,190,2025-08-16 00:00:00,DELIVERED,NORTH
91,230,2022-11-19 00:00:00,DELIVERED,EAST
92,198,2024-10-07 00:00:00,PLACED,WEST
93,180,05-11-2023 00:00:00,PLACED,SOUTH
94,225,2023-12-30 00:00:00,RETURNED,WEST
95,349,2022-08-16 00:00:00,DELIVERED,WEST
96,165,2023-06-27 00:00:00,PLACED,EAST
97,397,2026-07-07 00:00:00,RETURNED,EAST
98,448,2022-10-22 00:00:00,RETURNED,SOUTH
99,301,2022-01-03 00:00:00,PLACED,NORTH
100,67,19-08-2022 00:00:00,RETURNED,NORTH
101,246,2023-06-05 00:00:00,SHIPPED,SOUTH
102,312,2023-08-01 00:00:00,RETURNED,SOUTH
103,105,21-07-2024 00:00:00,PLACED,WEST
104,174,2024-08-26 00:00:00,DELIVERED,WEST
105,29,2026-06-11 00:00:00,CANCELLED,EAST
106,49,2023-06-27 00:00:00,CANCELLED,EAST
107,453,2024-05-30 00:00:00,PLACED,NORTH
108,73,2024-02-20 00:00:00,PLACED,EAST
109,140,11-02-2024 00:00:00,SHIPPED,SOUTH
110,381,2022-02-17 00:00:00,SHIPPED,SOUTH
111,279,2024-03-14 00:00:00,CANCELLED,SOUTH
112,369,2025-11-05 00:00:00,RETURNED,EAST
113,429,2023-01-27 00:00:00,SHIPPED,SOUTH
114,77,2022-04-02 00:00:00,RETURNED,WEST
115,240,2023-09-03 00:00:00,RETURNED,NORTH
116,287,2025-06-26 00:00:00,PLACED,NORTH
117,486,2023-02-14 00:00:00,RETURNED,WEST
118,78,27-01-2026 00:00:00,RETURNED,WEST
119,233,2025-05-30 00:00:00,DELIVERED,SOUTH
120,474,2024-11-08 00:00:00,CANCELLED,WEST
121,490,24-12-2024 00:00:00,SHIPPED,NORTH
122,311,2023-04-07 00:00:00,SHIPPED,NORTH
123,158,22-04-2026 00:00:00,RETURNED,WEST
124,460,2023-04-08 00:00:00,RETURNED,NORTH
125,169,2023-01-21 00:00:00,DELIVERED,WEST
126,78,2023-05-15 00:00:00,RETURNED,SOUTH
127,416,2024-08-31 00:00:00,SHIPPED,SOUTH
128,481,2025-10-19 00:00:00,PLACED,WEST
129,404,2024-10-22 00:00:00,SHIPPED,EAST
130,266,2024-05-07 00:00:00,PLACED,EAST
131,312,2026-05-13 00:00:00,RETURNED,SOUTH
132,179,2023-08-14 00:00:00,CANCELLED,NORTH
133,190,2025-04-10 00:00:00,RETURNED,SOUTH
134,192,2025-06-17 00:00:00,SHIPPED,SOUTH
135,254,2025-07-16 00:00:00,CANCELLED,EAST
136,185,2025-08-26 00:00:00,DELIVERED,EAST
137,225,2023-07-18 00:00:00,SHIPPED,NORTH
138,,2023-05-17 00:00:00,SHIPPED,SOUTH
139,221,2025-09-27 00:00:00,PLACED,SOUTH
140,473,2023-08-04 00:00:00,RETURNED,WEST
141,370,2025-11-13 00:00:00,RETURNED,WEST
142,,08-06-2023 00:00:00,PLACED,SOUTH
143,470,2024-05-10 00:00:00,DELIVERED,EAST
144,192,2025-06-10 00:00:00,CANCELLED,EAST
145,234,2025-06-11 00:00:00,PLACED,SOUTH
146,219,03-03-2022 00:00:00,DELIVERED,EAST
147,218,2023-06-25 00:00:00,CANCELLED,WEST
148,105,2026-03-09 00:00:00,DELIVERED,WEST
149,95,2023-06-25 00:00:00,RETURNED,EAST
150,16,2023-08-11 00:00:00,RETURNED,EAST
151,386,2024-08-17 00:00:00,SHIPPED,EAST
152,354,2026-06-24 00:00:00,CANCELLED,EAST
153,117,2023-05-24 00:00:00,RETURNED,EAST
154,274,22-08-2025 00:00:00,SHIPPED,SOUTH
155,488,2023-04-02 00:00:00,PLACED,NORTH
156,317,2024-07-16 00:00:00,SHIPPED,WEST
157,350,2025-11-26 00:00:00,RETURNED,SOUTH
158,423,2024-06-24 00:00:00,RETURNED,NORTH
159,201,2025-10-27 00:00:00,PLACED,SOUTH
160,88,2024-05-11 00:00:00,DELIVERED,NORTH
161,16,2026-06-09 00:00:00,RETURNED,NORTH
162,411,2024-09-06 00:00:00,DELIVERED,WEST
163,386,2022-03-04 00:00:00,SHIPPED,NORTH
164,,2026-01-18 00:00:00,DELIVERED,WEST
165,34,2023-10-19 00:00:00,SHIPPED,NORTH
166,338,2026-01-28 00:00:00,DELIVERED,SOUTH
167,437,2023-10-06 00:00:00,SHIPPED,WEST
168,445,2026-03-08 00:00:00,PLACED,EAST
169,3,2026-04-08 00:00:00,SHIPPED,SOUTH
170,,2026-04-16 00:00:00,RETURNED,EAST
171,164,2025-07-06 00:00:00,PLACED,NORTH
172,,2024-04-25 00:00:00,PLACED,SOUTH
173,230,2025-06-05 00:00:00,PLACED,NORTH
174,1,18-12-2025 00:00:00,SHIPPED,EAST
175,374,2025-12-05 00:00:00,SHIPPED,NORTH
176,466,2025-11-14 00:00:00,PLACED,SOUTH
177,171,24-05-2023 00:00:00,PLACED,EAST
178,84,2024-07-12 00:00:00,SHIPPED,EAST
179,307,2026-03-06 00:00:00,RETURNED,NORTH
180,387,2023-06-16 00:00:00,RETURNED,EAST
181,234,18-03-2023 00:00:00,DELIVERED,SOUTH
182,225,2023-12-29 00:00:00,SHIPPED,NORTH
183,229,2026-02-08 00:00:00,CANCELLED,SOUTH
184,394,2022-04-09 00:00:00,CANCELLED,SOUTH
185,106,09-01-2025 00:00:00,RETURNED,NORTH
186,242,2023-05-23 00:00:00,SHIPPED,EAST
187,118,2023-09-29 00:00:00,SHIPPED,SOUTH
188,114,2024-06-27 00:00:00,DELIVERED,WEST
189,411,2023-11-22 00:00:00,DELIVERED,NORTH
190,295,2026-06-23 00:00:00,PLACED,EAST
191,432,2026-06-16 00:00:00,DELIVERED,SOUTH
192,379,2025-11-15 00:00:00,SHIPPED,NORTH
193,57,2025-10-02 00:00:00,SHIPPED,SOUTH
194,13,2025-10-28 00:00:00,PLACED,NORTH
195,10,2024-07-15 00:00:00,SHIPPED,EAST
196,116,2025-11-17 00:00:00,SHIPPED,EAST
197,380,2024-05-10 00:00:00,SHIPPED,NORTH
198,56,2025-05-28 00:00:00,RETURNED,WEST
199,54,2025-12-30 00:00:00,SHIPPED,NORTH
200,177,2026-03-29 00:00:00,SHIPPED,SOUTH
201,319,2026-04-23 00:00:00,PLACED,WEST
202,51,2026-06-18 00:00:00,PLACED,SOUTH
203,18,2025-12-15 00:00:00,PLACED,EAST
204,159,2026-03-10 00:00:00,CANCELLED,SOUTH
205,31,2024-10-05 00:00:00,RETURNED,EAST
206,442,2025-03-17 00:00:00,PLACED,WEST
207,50,2022-08-29 00:00:00,CANCELLED,SOUTH
208,431,2024-12-19 00:00:00,SHIPPED,NORTH
209,493,2022-03-22 00:00:00,RETURNED,EAST
210,346,2025-02-03 00:00:00,SHIPPED,WEST
211,62,2023-06-19 00:00:00,CANCELLED,NORTH
212,258,2024-01-26 00:00:00,PLACED,NORTH
213,394,2024-01-06 00:00:00,PLACED,SOUTH
214,59,2024-05-07 00:00:00,PLACED,EAST
215,378,18-01-2026 00:00:00,CANCELLED,NORTH
216,,2024-05-09 00:00:00,CANCELLED,SOUTH
217,346,15-09-2024 00:00:00,CANCELLED,NORTH
218,338,2025-07-21 00:00:00,PLACED,WEST
219,90,2025-01-21 00:00:00,PLACED,EAST
220,95,2026-01-17 00:00:00,CANCELLED,WEST
221,124,2024-06-19 00:00:00,SHIPPED,SOUTH
222,310,2023-03-13 00:00:00,PLACED,NORTH
223,290,2024-03-27 00:00:00,SHIPPED,SOUTH
224,,2023-01-20 00:00:00,DELIVERED,NORTH
225,409,2022-11-08 00:00:00,RETURNED,EAST
226,14,2024-11-18 00:00:00,DELIVERED,NORTH
227,140,2022-03-17 00:00:00,CANCELLED,NORTH
228,155,2023-02-13 00:00:00,DELIVERED,SOUTH
229,5,2023-03-11 00:00:00,DELIVERED,WEST
230,318,2023-02-20 00:00:00,CANCELLED,EAST
231,349,15-12-2024 00:00:00,PLACED,SOUTH
232,57,2023-08-27 00:00:00,CANCELLED,SOUTH
233,313,2026-05-31 00:00:00,PLACED,NORTH
234,486,2022-11-17 00:00:00,DELIVERED,EAST
235,72,2023-04-18 00:00:00,DELIVERED,EAST
236,328,2025-11-18 00:00:00,DELIVERED,NORTH
237,277,2024-04-03 00:00:00,CANCELLED,EAST
238,106,2023-01-13 00:00:00,PLACED,NORTH
239,22,2022-01-13 00:00:00,RETURNED,WEST
240,161,2025-06-14 00:00:00,RETURNED,SOUTH
241,270,2025-01-13 00:00:00,CANCELLED,EAST
242,117,2024-09-02 00:00:00,CANCELLED,WEST
243,261,2025-05-19 00:00:00,SHIPPED,EAST
244,282,2026-03-11 00:00:00,CANCELLED,EAST
245,204,2024-09-10 00:00:00,CANCELLED,NORTH
246,187,2026-06-15 00:00:00,CANCELLED,EAST
247,232,2026-03-05 00:00:00,CANCELLED,WEST
248,36,2022-04-29 00:00:00,DELIVERED,NORTH
249,121,2022-11-12 00:00:00,SHIPPED,WEST
250,221,2022-06-07 00:00:00,DELIVERED,SOUTH
251,332,2025-07-28 00:00:00,DELIVERED,EAST
252,119,2024-02-24 00:00:00,PLACED,NORTH
253,21,2023-12-15 00:00:00,CANCELLED,WEST
254,,2022-09-24 00:00:00,SHIPPED,SOUTH
255,313,2025-02-01 00:00:00,DELIVERED,WEST
256,471,2025-03-10 00:00:00,PLACED,WEST
257,89,2024-02-28 00:00:00,DELIVERED,SOUTH
258,71,2024-08-25 00:00:00,PLACED,SOUTH
259,256,2026-04-01 00:00:00,DELIVERED,SOUTH
260,,2023-02-02 00:00:00,DELIVERED,NORTH
261,43,2023-01-31 00:00:00,RETURNED,EAST
262,60,2024-05-18 00:00:00,PLACED,NORTH
263,186,2022-04-05 00:00:00,CANCELLED,WEST
264,396,25-03-2023 00:00:00,CANCELLED,WEST
265,185,2026-01-02 00:00:00,PLACED,EAST
266,264,2023-08-22 00:00:00,PLACED,WEST
267,343,2023-04-17 00:00:00,CANCELLED,NORTH
268,73,07-01-2022 00:00:00,SHIPPED,WEST
269,293,01-04-2026 00:00:00,SHIPPED,WEST
270,418,2023-03-09 00:00:00,PLACED,SOUTH
271,479,2023-04-12 00:00:00,PLACED,NORTH
272,87,2024-04-19 00:00:00,PLACED,SOUTH
273,422,2025-05-31 00:00:00,RETURNED,NORTH
274,28,2022-04-08 00:00:00,SHIPPED,SOUTH
275,433,2024-06-10 00:00:00,RETURNED,EAST
276,448,2025-04-27 00:00:00,SHIPPED,EAST
277,296,2025-05-12 00:00:00,PLACED,WEST
278,175,2022-01-11 00:00:00,SHIPPED,EAST
279,432,2024-10-22 00:00:00,SHIPPED,NORTH
280,171,2024-01-28 00:00:00,RETURNED,SOUTH
281,333,11-05-2024 00:00:00,PLACED,SOUTH
282,3,2023-01-04 00:00:00,DELIVERED,WEST
283,114,2022-09-06 00:00:00,SHIPPED,WEST
284,,2022-09-15 00:00:00,RETURNED,SOUTH
285,478,2024-01-11 00:00:00,PLACED,EAST
286,235,07-01-2026 00:00:00,SHIPPED,EAST
287,493,2022-07-11 00:00:00,CANCELLED,WEST
288,316,2024-05-15 00:00:00,PLACED,SOUTH
289,201,2025-02-09 00:00:00,DELIVERED,SOUTH
290,27,2025-09-13 00:00:00,PLACED,NORTH
291,405,21-11-2024 00:00:00,CANCELLED,NORTH
292,364,12-08-2025 00:00:00,DELIVERED,WEST
293,396,2024-02-08 00:00:00,SHIPPED,NORTH
294,18,2024-04-16 00:00:00,SHIPPED,SOUTH
295,139,2024-08-16 00:00:00,PLACED,NORTH
296,353,2025-08-24 00:00:00,DELIVERED,NORTH
297,483,2025-01-25 00:00:00,SHIPPED,NORTH
298,334,2025-08-28 00:00:00,SHIPPED,SOUTH
299,31,2022-03-12 00:00:00,SHIPPED,NORTH
300,89,2024-07-06 00:00:00,CANCELLED,SOUTH
301,86,2024-10-21 00:00:00,DELIVERED,EAST
302,286,2023-07-21 00:00:00,RETURNED,NORTH
303,420,2026-04-23 00:00:00,RETURNED,EAST
304,133,2024-03-09 00:00:00,SHIPPED,NORTH
305,134,2023-12-21 00:00:00,CANCELLED,NORTH
306,209,2022-02-04 00:00:00,PLACED,EAST
307,104,2024-07-13 00:00:00,DELIVERED,WEST
308,57,2023-10-04 00:00:00,DELIVERED,WEST
309,367,2024-05-05 00:00:00,DELIVERED,SOUTH
310,222,2023-05-27 00:00:00,RETURNED,NORTH
311,117,2023-05-29 00:00:00,RETURNED,EAST
312,70,01-09-2023 00:00:00,SHIPPED,NORTH
313,77,2023-02-11 00:00:00,DELIVERED,EAST
314,496,2024-03-04 00:00:00,CANCELLED,WEST
315,88,2025-06-04 00:00:00,SHIPPED,EAST
316,462,2022-01-10 00:00:00,DELIVERED,EAST
317,441,2022-06-19 00:00:00,CANCELLED,WEST
318,402,2023-02-02 00:00:00,DELIVERED,WEST
319,461,12-07-2022 00:00:00,SHIPPED,NORTH
320,85,2026-01-25 00:00:00,SHIPPED,NORTH
321,483,2025-09-02 00:00:00,DELIVERED,SOUTH
322,346,2025-05-09 00:00:00,CANCELLED,SOUTH
323,496,2024-08-08 00:00:00,CANCELLED,NORTH
324,82,2024-06-15 00:00:00,DELIVERED,WEST
325,48,2023-01-31 00:00:00,CANCELLED,EAST
326,484,2026-05-23 00:00:00,CANCELLED,NORTH
327,33,2022-10-09 00:00:00,SHIPPED,NORTH
328,483,2026-06-15 00:00:00,RETURNED,WEST
329,158,2025-11-23 00:00:00,DELIVERED,SOUTH
330,142,2022-01-29 00:00:00,SHIPPED,NORTH
331,162,2024-03-13 00:00:00,SHIPPED,SOUTH
332,74,2023-10-01 00:00:00,CANCELLED,WEST
333,52,2022-12-23 00:00:00,DELIVERED,WEST
334,75,2024-03-06 00:00:00,RETURNED,WEST
335,382,2024-05-28 00:00:00,DELIVERED,EAST
336,,2026-02-21 00:00:00,DELIVERED,NORTH
337,291,23-02-2022 00:00:00,RETURNED,NORTH
338,340,2023-01-27 00:00:00,SHIPPED,EAST
339,421,2024-05-10 00:00:00,RETURNED,SOUTH
340,484,2024-01-26 00:00:00,RETURNED,WEST
341,123,2023-07-20 00:00:00,PLACED,NORTH
342,182,2022-05-04 00:00:00,DELIVERED,SOUTH
343,158,2025-09-17 00:00:00,RETURNED,WEST
344,289,2025-01-24 00:00:00,DELIVERED,EAST
345,141,2024-04-19 00:00:00,DELIVERED,SOUTH
346,336,2025-02-19 00:00:00,SHIPPED,SOUTH
347,495,2022-11-27 00:00:00,SHIPPED,NORTH
348,399,2025-05-10 00:00:00,RETURNED,SOUTH
349,193,2026-02-25 00:00:00,SHIPPED,WEST
350,332,2023-02-19 00:00:00,DELIVERED,WEST
351,499,29-06-2025 00:00:00,SHIPPED,NORTH
352,359,2025-09-02 00:00:00,SHIPPED,EAST
353,436,2026-03-27 00:00:00,DELIVERED,WEST
354,154,2025-08-11 00:00:00,SHIPPED,SOUTH
355,6,2026-04-04 00:00:00,RETURNED,WEST
356,98,2025-08-04 00:00:00,CANCELLED,EAST
357,76,2024-09-10 00:00:00,SHIPPED,NORTH
358,48,2022-06-25 00:00:00,SHIPPED,WEST
359,344,2025-07-15 00:00:00,PLACED,EAST
360,38,01-09-2025 00:00:00,SHIPPED,SOUTH
361,132,2022-07-27 00:00:00,PLACED,NORTH
362,403,2023-02-08 00:00:00,CANCELLED,SOUTH
363,326,2025-06-27 00:00:00,RETURNED,NORTH
364,102,2025-12-14 00:00:00,DELIVERED,NORTH
365,353,2023-06-18 00:00:00,SHIPPED,EAST
366,25,14-08-2023 00:00:00,RETURNED,NORTH
367,191,2024-09-04 00:00:00,RETURNED,NORTH
368,298,2025-04-18 00:00:00,SHIPPED,EAST
369,11,29-09-2022 00:00:00,CANCELLED,EAST
370,237,2024-11-30 00:00:00,CANCELLED,EAST
371,425,23-11-2023 00:00:00,RETURNED,WEST
372,425,2022-04-06 00:00:00,SHIPPED,NORTH
373,179,2025-11-07 00:00:00,PLACED,EAST
374,295,2023-11-15 00:00:00,CANCELLED,NORTH
375,169,2024-10-03 00:00:00,DELIVERED,SOUTH
376,498,2025-06-14 00:00:00,SHIPPED,WEST
377,160,2022-08-01 00:00:00,PLACED,NORTH
378,266,2026-04-28 00:00:00,RETURNED,WEST
379,472,2023-04-25 00:00:00,CANCELLED,SOUTH
380,457,2023-11-06 00:00:00,SHIPPED,NORTH
381,36,2024-02-13 00:00:00,SHIPPED,EAST
382,5,2025-11-13 00:00:00,RETURNED,SOUTH
383,428,2023-10-15 00:00:00,RETURNED,EAST
384,457,2025-08-29 00:00:00,DELIVERED,SOUTH
385,8,2022-09-04 00:00:00,CANCELLED,NORTH
386,340,2024-12-26 00:00:00,RETURNED,WEST
387,126,2025-05-12 00:00:00,CANCELLED,EAST
388,39,2023-08-13 00:00:00,PLACED,NORTH
389,451,2023-09-29 00:00:00,SHIPPED,EAST
390,130,2023-05-02 00:00:00,PLACED,SOUTH
391,142,26-02-2023 00:00:00,DELIVERED,EAST
392,469,2023-09-03 00:00:00,CANCELLED,WEST
393,338,2024-04-09 00:00:00,RETURNED,NORTH
394,,2022-07-02 00:00:00,RETURNED,EAST
395,222,2025-12-26 00:00:00,CANCELLED,EAST
396,171,2025-02-07 00:00:00,RETURNED,NORTH
397,35,04-09-2024 00:00:00,DELIVERED,WEST
398,300,2026-04-14 00:00:00,DELIVERED,EAST
399,456,2025-12-15 00:00:00,RETURNED,EAST
400,40,2024-06-23 00:00:00,DELIVERED,SOUTH
401,142,2023-03-21 00:00:00,SHIPPED,EAST
402,142,2025-12-22 00:00:00,CANCELLED,SOUTH
403,153,2022-08-04 00:00:00,SHIPPED,WEST
404,429,2023-06-10 00:00:00,PLACED,WEST
405,445,2024-09-14 00:00:00,CANCELLED,EAST
406,233,2026-02-26 00:00:00,CANCELLED,EAST
407,95,2022-08-11 00:00:00,SHIPPED,WEST
408,488,2026-05-20 00:00:00,RETURNED,EAST
409,361,2025-09-12 00:00:00,DELIVERED,NORTH
410,420,2024-04-07 00:00:00,CANCELLED,WEST
411,368,2024-08-03 00:00:00,DELIVERED,EAST
412,456,2024-11-19 00:00:00,CANCELLED,EAST
413,409,2024-05-20 00:00:00,CANCELLED,SOUTH
414,,2023-03-29 00:00:00,RETURNED,SOUTH
415,51,2025-09-22 00:00:00,PLACED,EAST
416,398,2023-06-30 00:00:00,CANCELLED,WEST
417,138,2023-02-09 00:00:00,DELIVERED,NORTH
418,166,2026-05-06 00:00:00,RETURNED,EAST
419,270,2025-02-26 00:00:00,SHIPPED,SOUTH
420,376,2026-01-09 00:00:00,RETURNED,SOUTH
421,1,2023-05-10 00:00:00,SHIPPED,SOUTH
422,323,2023-12-23 00:00:00,CANCELLED,SOUTH
423,393,2024-05-23 00:00:00,CANCELLED,NORTH
424,118,2022-08-27 00:00:00,SHIPPED,NORTH
425,175,2022-04-02 00:00:00,PLACED,SOUTH
426,109,26-11-2025 00:00:00,SHIPPED,WEST
427,209,2025-06-03 00:00:00,PLACED,NORTH
428,54,2022-12-17 00:00:00,SHIPPED,EAST
429,43,2022-01-03 00:00:00,SHIPPED,NORTH
430,293,2022-03-04 00:00:00,RETURNED,NORTH
431,102,2022-12-28 00:00:00,PLACED,SOUTH
432,6,02-12-2024 00:00:00,DELIVERED,SOUTH
433,42,2026-03-18 00:00:00,DELIVERED,EAST
434,343,2025-05-08 00:00:00,RETURNED,EAST
435,457,2023-12-11 00:00:00,DELIVERED,SOUTH
436,247,2022-11-12 00:00:00,CANCELLED,NORTH
437,277,2024-01-28 00:00:00,CANCELLED,EAST
438,29,2025-06-15 00:00:00,CANCELLED,EAST
439,13,2023-12-05 00:00:00,DELIVERED,NORTH
440,307,2024-05-25 00:00:00,DELIVERED,NORTH
441,482,2022-03-21 00:00:00,CANCELLED,EAST
442,333,2026-01-02 00:00:00,PLACED,SOUTH
443,370,2026-03-04 00:00:00,PLACED,WEST
444,300,2023-09-11 00:00:00,DELIVERED,SOUTH
445,452,2026-01-04 00:00:00,RETURNED,NORTH
446,123,2025-02-24 00:00:00,RETURNED,WEST
447,253,2024-12-12 00:00:00,CANCELLED,NORTH
448,454,2026-04-05 00:00:00,SHIPPED,EAST
449,139,2024-10-21 00:00:00,PLACED,NORTH
450,269,2022-08-11 00:00:00,SHIPPED,NORTH
451,96,2024-11-16 00:00:00,CANCELLED,SOUTH
452,,2024-10-28 00:00:00,RETURNED,WEST
453,434,2025-09-04 00:00:00,SHIPPED,NORTH
454,196,2026-03-27 00:00:00,CANCELLED,SOUTH
455,122,2025-10-13 00:00:00,PLACED,WEST
456,21,2023-01-01 00:00:00,PLACED,WEST
457,243,12-10-2025 00:00:00,PLACED,EAST
458,247,2022-12-31 00:00:00,SHIPPED,SOUTH
459,442,2025-04-21 00:00:00,RETURNED,NORTH
460,456,2022-07-29 00:00:00,CANCELLED,EAST
461,88,2024-11-15 00:00:00,DELIVERED,NORTH
462,67,2023-05-09 00:00:00,CANCELLED,SOUTH
463,52,2024-08-18 00:00:00,RETURNED,NORTH
464,324,2025-11-02 00:00:00,PLACED,SOUTH
465,474,2022-09-24 00:00:00,CANCELLED,NORTH
466,148,2026-07-06 00:00:00,DELIVERED,SOUTH
467,66,2024-10-12 00:00:00,SHIPPED,WEST
468,280,30-09-2025 00:00:00,PLACED,NORTH
469,56,2024-06-11 00:00:00,SHIPPED,WEST
470,106,2024-04-02 00:00:00,DELIVERED,EAST
471,266,10-06-2026 00:00:00,RETURNED,SOUTH
472,157,2022-11-03 00:00:00,SHIPPED,NORTH
473,105,2026-03-24 00:00:00,RETURNED,NORTH
474,76,2024-06-11 00:00:00,CANCELLED,NORTH
475,116,2022-08-15 00:00:00,DELIVERED,SOUTH
476,361,2026-05-05 00:00:00,CANCELLED,SOUTH
477,452,2023-06-28 00:00:00,DELIVERED,NORTH
478,335,2022-01-17 00:00:00,CANCELLED,NORTH
479,300,2025-10-27 00:00:00,SHIPPED,EAST
480,448,2026-05-28 00:00:00,SHIPPED,WEST
481,271,2022-11-03 00:00:00,PLACED,SOUTH
482,217,2025-01-04 00:00:00,DELIVERED,WEST
483,418,2023-05-13 00:00:00,CANCELLED,EAST
484,84,2025-03-01 00:00:00,SHIPPED,SOUTH
485,221,2024-01-26 00:00:00,SHIPPED,WEST
486,323,2024-03-02 00:00:00,CANCELLED,NORTH
487,242,2024-04-26 00:00:00,CANCELLED,NORTH
488,411,2024-08-05 00:00:00,CANCELLED,EAST
489,45,2026-02-12 00:00:00,RETURNED,EAST
490,,2026-02-17 00:00:00,RETURNED,EAST
491,251,2022-10-28 00:00:00,SHIPPED,NORTH
492,125,2023-09-23 00:00:00,DELIVERED,NORTH
493,188,2022-05-13 00:00:00,SHIPPED,SOUTH
494,148,2023-07-22 00:00:00,SHIPPED,WEST
495,331,2023-04-26 00:00:00,RETURNED,SOUTH
496,339,2022-03-21 00:00:00,DELIVERED,WEST
